movie_id,title,imdb_id
18975,The Adventures of Pinocchio,tt0115472
11962,Joe's Apartment,tt0116707
2925,The First Wives Club,tt0116313
28628,Stonewall,tt0114550
3595,Ransom,tt0117438
9308,High School High,tt0116531
92381,Phat Beach,tt0117332
18555,Foxfire,tt0116353
12123,Chain Reaction,tt0115857
10830,Matilda,tt0117008
3573,Emma,tt0116191
10546,The Crow: City of Angels,tt0115986
18862,House Arrest,tt0116571
31417,Eyes Without a Face,tt0053459
9431,Bordello of Blood,tt0117826
124619,Lotto Land,tt0113695
297645,The Story of Xinghua,tt0108227
48144,The Day the Sun Turned Cold,tt0111424
46986,Flirt,tt0113080
144982,The Big Squeeze,tt0115680
47907,The Spitfire Grill,tt0117718
10061,Escape from L.A.,tt0116225
36266,Cyclo,tt0112767
549,Basquiat,tt0115632
10478,Tin Cup,tt0117918
66634,Dingo,tt0104109
116690,The Ballad of Narayama,tt0051980
213917,Every Other Weekend,tt0100840
145925,Mille bolle blu,tt0107575
100914,Crows and Sparrows,tt0042054
238,The Godfather,tt0068646
159,Maybe... Maybe Not,tt0109255
11134,Police Story 3: Supercop,tt0104558
88224,Manny & Lo,tt0116985
132641,Wife,tt0046468
42758,Small Faces,tt0114474
9303,Bound,tt0115736
23945,Carpool,tt0115836
37820,Death in Brunswick,tt0101692
22479,Kansas City,tt0116745
9054,Gone Fishin',tt0119214
241058,Lover's Knot,tt0116934
11985,Vive L'Amour,tt0109066
10232,Shadow of Angels,tt0075169
59569,Killer: A Journal of Murder,tt0113542
410921,Nothing to Lose,tt0110693
38955,Project S,tt0106544
110513,Girls Town,tt0116418
114089,Bye-Bye,tt0112607
11015,The Relic,tt0120004
9306,The Island of Dr. Moreau,tt0116654
12559,First Kid,tt0116311
58770,The Trigger Effect,tt0117965
124851,Sweet Nothing,tt0114592
3587,Bogus,tt0115725
10723,Bulletproof,tt0115783
56077,Talk of Angels,tt0120271
19004,The Land Before Time III: The Time of the Great Giving,tt0113596
101230,1-900,tt0109001
253632,Baton Rouge,tt0094822
10987,Halloween: The Curse of Michael Myers,tt0113253
44705,Twelfth Night,tt0117991
20318,Mother Night,tt0117093
43596,Liebelei,tt0024252
79782,Venice,tt1684935
26933,Wild Reeds,tt0111019
27854,For Whom the Bell Tolls,tt0035896
981,The Philadelphia Story,tt0032904
872,Singin' in the Rain,tt0045152
2769,An American in Paris,tt0043278
13320,Funny Face,tt0050419
164,Breakfast at Tiffany's,tt0054698
426,Vertigo,tt0052357
567,Rear Window,tt0047396
3078,It Happened One Night,tt0025316
13528,Gaslight,tt0036855
28288,The Gay Divorcee,tt0025164
213,North by Northwest,tt0053125
284,The Apartment,tt0053604
239,Some Like It Hot,tt0053291
4808,Charade,tt0056923
289,Casablanca,tt0034583
963,The Maltese Falcon,tt0033870
11113,My Fair Lady,tt0058385
6620,Sabrina,tt0047437
804,Roman Holiday,tt0046250
26531,The Little Princess,tt0031580
909,Meet Me in St. Louis,tt0037059
630,The Wizard of Oz,tt0032138
770,Gone with the Wind,tt0031381
31044,My Favorite Year,tt0084370
599,Sunset Boulevard,tt0043014
15,Citizen Kane,tt0033467
62,2001: A Space Odyssey,tt0062622
121357,Golden Earrings,tt0039428
705,All About Eve,tt0042192
22490,The Women,tt0032143
223,Rebecca,tt0032976
25670,Foreign Correspondent,tt0032484
303,Notorious,tt0038787
4174,Spellbound,tt0038109
8356,An Affair to Remember,tt0050105
381,To Catch a Thief,tt0048728
20758,Father of the Bride,tt0042451
29376,The Band Wagon,tt0045537
1859,Ninotchka,tt0031725
18299,Love in the Afternoon,tt0050658
17281,Gigi,tt0051658
64382,The Reluctant Debutante,tt0052126
10907,The Adventures of Robin Hood,tt0029843
32093,The Mark of Zorro,tt0032762
1939,Laura,tt0037008
22292,The Ghost and Mrs. Muir,tt0039420
3598,Lost Horizon,tt0029162
3080,Top Hat,tt0027125
198,To Be or Not to Be,tt0035446
13562,My Man Godfrey,tt0028010
1712,Giant,tt0049261
220,East of Eden,tt0048028
3529,The Thin Man,tt0025878
3085,His Girl Friday,tt0032599
2897,Around the World in Eighty Days,tt0048960
1585,It's a Wonderful Life,tt0038650
3083,Mr. Smith Goes to Washington,tt0031679
900,Bringing Up Baby,tt0029947
43795,Penny Serenade,tt0034012
85638,The Scarlet Letter,tt0017350
50001,Lady of Burlesque,tt0036094
43905,Of Human Bondage,tt0025586
22688,Angel on My Shoulder,tt0038300
23114,Little Lord Fauntleroy,tt0027893
26378,They Made Me a Criminal,tt0032022
40206,The Inspector General,tt0041509
22356,Angel and the Badman,tt0039152
260,The 39 Steps,tt0026029
43488,A Walk in the Sun,tt0038235
22613,The Outlaw,tt0036241
10331,Night of the Living Dead,tt0063350
488,The African Queen,tt0043265
22733,Beat the Devil,tt0046414
261,Cat on a Hot Tin Roof,tt0051459
57575,The Last Time I Saw Paris,tt0047162
32574,Meet John Doe,tt0033891
22657,Algiers,tt0029855
76464,Something to Sing About,tt0029588
22649,A Farewell to Arms,tt0022879
176841,Moonlight Murder,tt0027980
125587,Nothing Personal,tt0114007
39448,"Yes, Madam",tt0093229
52855,Dangerous Ground,tt0118927
39940,Picnic,tt0048491
172868,Madagascar Skin,tt0113730
85328,The Pompatus of Love,tt0117357
124632,Small Wonders,tt0117669
11076,Fly Away Home,tt0116329
63945,Bliss,tt0118742
58985,Grace of My Heart,tt0116442
890,Brother of Sleep,tt0114354
10861,Maximum Risk,tt0117011
1770,Michael Collins,tt0117039
44465,The Rich Man's Wife,tt0117473
2033,Infinity,tt0116635
18203,Big Night,tt0115678
9333,Last Man Standing,tt0116830
47260,Caught,tt0115847
9400,Set It Off,tt0117603
9401,2 Days in the Valley,tt0115438
12241,Curdled,tt0115994
25739,L'associé,tt0083587
161806,Ed's Next Move,tt0116167
11306,Extreme Measures,tt0116259
9625,The Glimmer Man,tt0116421
10680,D3: The Mighty Ducks,tt0116000
6346,The Chamber,tt0115862
18660,The Apple Dumpling Gang,tt0072653
35115,"Davy Crockett, King of the Wild Frontier",tt0047977
14821,Escape to Witch Mountain,tt0072951
14136,The Love Bug,tt0064603
10869,Herbie Rides Again,tt0071607
22660,Old Yeller,tt0050798
19186,The Parent Trap,tt0055277
31102,Pollyanna,tt0054195
6878,Homeward Bound: The Incredible Journey,tt0107131
15944,The Shaggy Dog,tt0053271
18444,Swiss Family Robinson,tt0054357
20723,That Darn Cat!,tt0059793
173,"20,000 Leagues Under the Sea",tt0046672
864,Cool Runnings,tt0106611
24795,Angels in the Outfield,tt0109127
11224,Cinderella,tt0042332
81310,Winnie the Pooh and the Blustery Day,tt0063819
15947,The Three Caballeros,tt0038166
9078,The Sword in the Stone,tt0057546
29682,So Dear to My Heart,tt0041890
8367,Robin Hood: Prince of Thieves,tt0102798
433,Mary Poppins,tt0058331
11360,Dumbo,tt0033563
11114,Pete's Dragon,tt0076538
12335,Bedknobs and Broomsticks,tt0066817
12092,Alice in Wonderland,tt0043274
10948,The Fox and the Hound,tt0082406
11229,Freeway,tt0116361
15121,The Sound of Music,tt0059742
562,Die Hard,tt0095016
10163,The Lawnmower Man,tt0104692
48862,Unhook the Stars,tt0118044
117036,Synthetic Pleasures,tt0114597
47199,The Secret Agent,tt0117582
11159,Secrets & Lies,tt0117589
9591,That Thing You Do!,tt0117887
30500,To Gillian on Her 37th Birthday,tt0117924
41843,Surviving Picasso,tt0117791
55058,Love Is All There Is,tt0116928
10938,Beautiful Thing,tt0115640
11412,The Long Kiss Goodnight,tt0116908
10586,The Ghost and the Darkness,tt0116409
42314,Looking for Richard,tt0116913
27845,Trees Lounge,tt0117958
108365,The Proprietor,tt0117400
23223,Normal Life,tt0117202
49471,Get on the Bus,tt0116404
38153,Shadow Conspiracy,tt0120107
25147,Jude,tt0116722
9716,Everyone Says I Love You,tt0116242
43777,Bitter Sugar,tt0115600
454,Romeo + Juliet,tt0117509
10218,Swingers,tt0117802
819,Sleepers,tt0117665
38191,The Sunchaser,tt0117781
56830,Johns,tt0116714
11238,Aladdin and the King of Thieves,tt0115491
27256,The Woman in Question,tt0043140
31530,Shall We Dance,tt0029546
66473,A Damsel in Distress,tt0028757
28120,Crossfire,tt0039286
1834,"Murder, My Sweet",tt0037101
26282,Macao,tt0044863
37218,For the Moment,tt0109823
252,Willy Wonka & the Chocolate Factory,tt0067992
116356,The Sexual Life of the Belgians,tt0111622
16372,The Innocents,tt0055018
11561,Sleeper,tt0070707
11302,Bananas,tt0066808
623,A Fish Called Wanda,tt0095159
583,Life of Brian,tt0079470
12614,Victor/Victoria,tt0084865
21711,The Candidate,tt0068334
11575,The Great Race,tt0059243
475,Bonnie and Clyde,tt0061418
11331,The Old Man and the Sea,tt0052027
521,Dial M for Murder,tt0046912
21202,Madame Butterfly,tt0113731
88,Dirty Dancing,tt0092890
500,Reservoir Dogs,tt0105236
792,Platoon,tt0091763
8491,Weekend at Bernie's,tt0098627
402,Basic Instinct,tt0103772
10537,The Doors,tt0101761
11386,The Crying Game,tt0104036
9504,Glengarry Glen Ross,tt0104348
15764,Sophie's Choice,tt0084707
601,E.T. the Extra-Terrestrial,tt0083866
67365,The Search for One-eye Jimmy,tt0117577
25842,A Christmas Carol,tt0029992
2119,Days of Thunder,tt0099371
744,Top Gun,tt0092099
136311,American Strays,tt0115531
221,Rebel Without a Cause,tt0048545
702,A Streetcar Named Desire,tt0044081
25750,Children of the Corn IV: The Gathering,tt0115885
17642,The Leopard Son,tt0116859
427043,Charm's  Incidents,tt0115870
146341,Bird of Prey,tt0115684
9305,Microcosmos,tt0117040
37616,Palookaville,tt0117284
11112,The Associate,tt0115580
21612,The Funeral,tt0116378
141210,The Sleepover,tt2250194
102461,A Single Girl,tt0113057
36998,The Eighth Day,tt0116581
200383,North Star,tt0114622
116844,Drunks,tt0112907
1630,The People vs. Larry Flynt,tt0117318
26626,Glory Daze,tt0116422
124837,A Perfect Candidate,tt0117320
11816,On Golden Pond,tt0082846
11843,The Return of the Pink Panther,tt0072081
10379,Drop Dead Fred,tt0101775
2756,The Abyss,tt0096754
790,The Fog,tt0080749
1103,Escape from New York,tt0082340
11298,The Howling,tt0082533
4480,Jean de Florette,tt0091288
4481,Manon of the Spring,tt0091480
49688,Johnny 100 Pesos,tt0107274
10765,Private Benjamin,tt0081375
762,Monty Python and the Holy Grail,tt0071853
44497,Hustler White,tt0116587
85588,Dadetown,tt0112777
278621,Everything Relative,tt0116245
99479,Entertaining Angels - The Dorothy Day Story,tt0116212
55049,Three Lives and Only One Death,tt0117968
124829,The Line King: The Al Hirschfeld Story,tt0116886
79306,Snowriders,tt0117677
356054,Curtis's Charm,tt0112759
10548,When We Were Kings,tt0118147
531,The Wrong Trousers,tt0108598
104931,JLG/JLG: Self-Portrait in December,tt0110173
4483,The Return of Martin Guerre,tt0084589
18919,Faust,tt0109781
31556,He Walked by Night,tt0040427
26167,Raw Deal,tt0040723
26174,T-Men,tt0039881
61461,The Children Are Watching Us,tt0034493
117500,Pastoral Symphony,tt0039004
218713,Here Comes Cookie,tt0026465
217802,Love In Bloom,tt0026656
127973,Six of a Kind,tt0025799
659,The Tin Drum,tt0078875
30892,The Ruling Class,tt0069198
86369,Mina Tannenbaum,tt0110521
8074,2 or 3 Things I Know About Her,tt0060304
124676,The Bloody Child,tt0115715
38554,Dear God,tt0116059
49763,Bad Moon,tt0115610
41326,American Dream,tt0099028
36555,Best of the Best 3: No Turning Back,tt0112483
10608,Bob Roberts,tt0103850
11216,Cinema Paradiso,tt0095765
7452,"The Cook, the Thief, His Wife & Her Lover",tt0097108
64567,Dead Tired,tt0109942
892,Delicatessen,tt0101700
1600,The Double Life of Veronique,tt0101765
26561,Enchanted April,tt0101811
975,Paths of Glory,tt0050825
18129,The Grifters,tt0099703
54405,Hear My Song,tt0102014
150823,The Shooter,tt0120121
409,The English Patient,tt0116209
38251,Mediterraneo,tt0102426
10161,My Left Foot: The Story of Christy Brown,tt0097937
1412,"Sex, Lies, and Videotape",tt0098724
41768,Passion Fish,tt0105107
10409,Strictly Ballroom,tt0105488
14285,The Thin Blue Line,tt0096257
2469,Tie Me Up! Tie Me Down!,tt0101026
10174,Madonna: Truth or Dare,tt0102370
31225,Paris is Burning,tt0100332
510,One Flew Over the Cuckoo's Nest,tt0073486
11455,Up in Smoke,tt0078446
1891,The Empire Strikes Back,tt0080684
2493,The Princess Bride,tt0093779
85,Raiders of the Lost Ark,tt0082971
68,Brazil,tt0088846
679,Aliens,tt0090605
429,"The Good, the Bad and the Ugly",tt0060196
13446,Withnail & I,tt0094336
389,12 Angry Men,tt0050083
947,Lawrence of Arabia,tt0056172
185,A Clockwork Orange,tt0066921
595,To Kill a Mockingbird,tt0056592
28,Apocalypse Now,tt0078788
335,Once Upon a Time in the West,tt0064116
1892,Return of the Jedi,tt0086190
144,Wings of Desire,tt0093191
1092,The Third Man,tt0041959
769,GoodFellas,tt0099685
348,Alien,tt0078748
766,Army of Darkness,tt0106308
175,The Big Blue,tt0095250
11645,Ran,tt0089881
10835,The Killer,tt0097202
539,Psycho,tt0054215
525,The Blues Brothers,tt0080455
240,The Godfather: Part II,tt0071562
600,Full Metal Jacket,tt0093058
530,A Grand Day Out,tt0104361
10705,Henry V,tt0097499
279,Amadeus,tt0086879
3109,The Quiet Man,tt0045061
311,Once Upon a Time in America,tt0087843
1578,Raging Bull,tt0081398
703,Annie Hall,tt0075686
9549,The Right Stuff,tt0086197
1398,Stalker,tt0079944
387,Das Boot,tt0082096
9277,The Sting,tt0070735
343,Harold and Maude,tt0067185
37291,Trust,tt0103130
490,The Seventh Seal,tt0050976
11235,Local Hero,tt0085859
218,The Terminator,tt0088247
763,Braindead,tt0103873
9665,Glory,tt0097441
18971,Rosencrantz & Guildenstern Are Dead,tt0100519
696,Manhattan,tt0079522
379,Miller's Crossing,tt0100150
207,Dead Poets Society,tt0097165
37247,The Graduate,tt0061722
1480,Touch of Evil,tt0052311
9322,La Femme Nikita,tt0100263
826,The Bridge on the River Kwai,tt0050212
422,8½,tt0056801
829,Chinatown,tt0071315
828,The Day the Earth Stood Still,tt0043456
3090,The Treasure of the Sierra Madre,tt0040897
9964,Bad Taste,tt0092610
3063,Duck Soup,tt0023969
13667,Better Off Dead...,tt0088794
694,The Shining,tt0081505
235,Stand by Me,tt0092005
832,M,tt0022100
765,Evil Dead II,tt0092991
5925,The Great Escape,tt0057115
11778,The Deer Hunter,tt0077416
4485,Diva,tt0082269
137,Groundhog Day,tt0107048
33,Unforgiven,tt0105695
982,The Manchurian Candidate,tt0056218
8428,Pump up the Volume,tt0100436
212,Arsenic and Old Lace,tt0036613
105,Back to the Future,tt0088763
1633,Fried Green Tomatoes,tt0101921
11202,Patton,tt0066206
1554,Down by Law,tt0090967
149,Akira,tt0094625
8009,Highlander,tt0091203
903,Cool Hand Luke,tt0061512
11673,Cyrano de Bergerac,tt0099334
3034,Young Frankenstein,tt0072431
339,Night on Earth,tt0102536
10404,Raise the Red Lantern,tt0101640
914,The Great Dictator,tt0032553
756,Fantasia,tt0032455
288,High Noon,tt0044706
910,The Big Sleep,tt0038355
2640,Heathers,tt0097493
16633,Somewhere in Time,tt0081534
665,Ben-Hur,tt0052618
11031,This Is Spinal Tap,tt0088258
11314,Koyaanisqatsi,tt0085809
15143,Some Kind of Wonderful,tt0094006
89,Indiana Jones and the Last Crusade,tt0097576
10322,Being There,tt0078841
783,Gandhi,tt0083987
10644,The Unbearable Lightness of Being,tt0096332
11257,A Room with a View,tt0091867
14370,Real Genius,tt0089886
12104,Pink Floyd: The Wall,tt0084503
625,The Killing Fields,tt0087553
8816,My Life as a Dog,tt0089606
830,Forbidden Planet,tt0049223
2323,Field of Dreams,tt0097351
983,The Man Who Would Be King,tt0073341
642,Butch Cassidy and the Sundance Kid,tt0064115
655,"Paris, Texas",tt0087884
10341,Until the End of the World,tt0101458
639,When Harry Met Sally...,tt0098635
266022,I Shot a Man in Vegas,tt0113369
168450,Parallel Sons,tt0114089
30180,Hype!,tt0116589
31388,Santa with Muscles,tt0117550
41801,Female Perversions,tt0116293
66034,Mad Dog Time,tt0116953
348138,Breathing Room,tt0115754
96288,Paris Was a Woman,tt0114093
61536,I'm Not Rappaport,tt0116601
18762,Blue Juice,tt0112537
331367,Kids of Survival,tt0107314
8077,Alien³,tt0103644
814,An American Werewolf in London,tt0082010
41671,Amityville: It's About Time,tt0103678
27214,Amityville 3-D,tt0085159
52263,Amityville: Dollhouse,tt0115535
33519,Amityville: A New Generation,tt0106262
16235,Amityville II: The Possession,tt0083550
11449,The Amityville Horror,tt0078767
41848,The Amityville Curse,tt0099030
25944,Blood for Dracula,tt0071233
24913,April Fool's Day,tt0090655
49126,Audrey Rose,tt0075704
32076,The Believers,tt0092632
571,The Birds,tt0056869
8851,The Blob,tt0051418
37843,Blood Beach,tt0082083
32146,Body Parts,tt0101492
30346,The Body Snatcher,tt0037549
6114,Dracula,tt0103874
229,Bride of Frankenstein,tt0026138
13549,Burnt Offerings,tt0074258
9529,Candyman,tt0103919
1598,Cape Fear,tt0101540
11349,Cape Fear,tt0055824
7340,Carrie,tt0074285
6217,Cat People,tt0083722
377,A Nightmare on Elm Street,tt0087800
653,Nosferatu,tt0013442
28198,Vampire in Venice,tt0091651
794,The Omen,tt0075005
31640,Blood and Wine,tt0115710
8744,Albino Alligator,tt0115495
25189,The Mirror Has Two Faces,tt0117057
145,Breaking the Waves,tt0115751
2212,Nightwatch,tt0119791
199,Star Trek: First Contact,tt0117731
7863,Shine,tt0117631
12498,Sling Blade,tt0117666
9279,Jingle All the Way,tt0116705
53234,Identification of a Woman,tt0084116
17204,Paradise Lost: The Child Murders at Robin Hood Hills,tt0117293
21539,The Preacher's Wife,tt0117372
85589,Zero Kelvin,tt0113557
12709,Ridicule,tt0117477
20539,The Crucible,tt0115988
11674,101 Dalmatians,tt0115433
199512,The Forbidden Christ,tt0042354
64900,I Can't Sleep,tt0110171
1573,Die Hard 2,tt0099423
152,Star Trek: The Motion Picture,tt0079945
174,Star Trek VI: The Undiscovered Country,tt0102975
172,Star Trek V: The Final Frontier,tt0098382
154,Star Trek II: The Wrath of Khan,tt0084726
157,Star Trek III: The Search for Spock,tt0088170
168,Star Trek IV: The Voyage Home,tt0092007
364,Batman Returns,tt0103776
11967,Young Guns,tt0096487
9086,Young Guns II,tt0100994
621,Grease,tt0077631
9037,Grease 2,tt0084021
10173,Marked for Death,tt0100114
55687,Adrenalin: Fear the Rush,tt0115471
168535,The Substance of Fire,tt0117773
8845,Under Siege,tt0105690
46681,Terror in a Texas Town,tt0052287
578,Jaws,tt0073195
579,Jaws 2,tt0077766
17692,Jaws 3-D,tt0085750
17795,My Fellow Americans,tt0117119
75,Mars Attacks!,tt0116996
13891,Citizen Ruth,tt0115906
9390,Jerry Maguire,tt0116695
378,Raising Arizona,tt0093822
10896,Tin Men,tt0094155
2322,Sneakers,tt0105435
41240,Bastard Out of Carolina,tt0115633
26949,In Love and War,tt0116621
9819,Marvin's Room,tt0116999
49799,Somebody Is Waiting,tt0117691
31908,Ghosts of Mississippi,tt0116410
46027,Night Falls on Manhattan,tt0119783
3179,Beavis and Butt-Head Do America,tt0115641
1802,La Cérémonie,tt0112769
4232,Scream,tt0117571
9361,The Last of the Mohicans,tt0104691
2928,Michael,tt0117038
30285,The Evening Star,tt0116240
10549,Hamlet,tt0116477
58102,Some Mother's Son,tt0117690
18451,The Whole Wide World,tt0118163
27265,Mother,tt0117091
49935,Thieves,tt0118100
8818,Evita,tt0116250
36758,The Portrait of a Lady,tt0117364
36040,Walkabout,tt0067959
74239,Message to Love: The Isle of Wight Festival,tt0117028
9415,Murder at 1600,tt0119731
55146,Hearts and Minds,tt0116506
303693,Inside,tt0116640
12145,Fierce Creatures,tt0119115
42424,Zeus & Roxanne,tt0120550
34314,Turbulence,tt0120390
2892,Angel Baby,tt0112362
9404,First Strike,tt0116704
85242,Underworld,tt0120414
9622,Beverly Hills Ninja,tt0118708
8860,Metro,tt0119664
197537,The Machine,tt0110425
66597,Falling in Love Again,tt0080714
14832,The Cement Garden,tt0106535
9619,Dante's Peak,tt0118928
40506,Meet Wally Sparks,tt0119644
31000,Amos & Andrew,tt0106266
4104,Benny & Joon,tt0106387
26306,Prefontaine,tt0119937
203829,A Tickle in the Heart,tt0117907
43775,Guantanamera,tt0109949
14908,McHale's Navy,tt0119640
784,Kolya,tt0116790
12489,Gridlock'd,tt0119225
168283,Fire on the Mountain,tt0116310
16448,Waiting for Guffman,tt0118111
55936,Prisoner of the Mountains,tt0116754
17894,The Beautician and the Beast,tt0118691
28059,SubUrbia,tt0120238
58911,Hotel de Love,tt0116565
17949,The Pest,tt0119887
1968,Fools Rush In,tt0119141
